"Cluster","Comment"
"CWNU_1205","Classified as optical pair P295, along with HSC_894."
"HSC_894","Classified as optical pair P295, along with CWNU_1205."
"CWNU_1243","Classified as tidal capture (resonant trapping pair) P296, along with IRAS_20306+4005."
"IRAS_20306+4005","Classified as tidal capture (resonant trapping pair) P296, along with CWNU_1243."
"CWNU_1262","Classified as optical pair P297, along with HSC_1648."
"HSC_1648","Classified as optical pair P297, along with CWNU_1262."
"CWNU_1266","Classified as optical pair P298, along with UBC_189."
"UBC_189","Classified as optical pair P298, along with CWNU_1266."
"CWNU_1276","Classified as optical pair P299, along with HSC_779."
"HSC_779","Classified as optical pair P299, along with CWNU_1276."
"COIN-Gaia_21","Classified as optical pair P3, along with Theia_1806."
"Theia_1806","Classified as optical pair P3, along with COIN-Gaia_21."
"HSC_1845","Classified as optical pair P30, along with UBC_1375."
"UBC_1375","Classified as optical pair P30, along with HSC_1845."
"CWNU_128","Classified as optical pair P300, along with CWNU_129."
"CWNU_129","Classified as optical pair P300, along with CWNU_128."
"CWNU_1292","Classified as optical pair P301, along with HSC_285."
"HSC_285","Classified as optical pair P301, along with CWNU_1292."
"CWNU_1299","Classified as optical pair P302, along with CWNU_2262."
"CWNU_2262","Classified as optical pair P302, along with CWNU_1299."
"CWNU_1310","Classified as optical pair P303, along with HSC_554."
"HSC_554","Classified as optical pair P303, along with CWNU_1310."
"CWNU_1342","Classified as optical pair P304, along with CWNU_1988."
"CWNU_1988","Classified as optical pair P304, along with CWNU_1342."
"CWNU_85","Classified as optical pair P305, along with CWNU_1347."
"CWNU_1347","Classified as optical pair P305, along with CWNU_85."
"CWNU_1394","Classified as optical pair P306, along with UBC_1462."
"UBC_1462","Classified as optical pair P306, along with CWNU_1394."
"CWNU_1422","Classified as optical pair (not dynamically associated) P307, along with FSR_0665."
"FSR_0665","Classified as optical pair (not dynamically associated) P307, along with CWNU_1422."
"CWNU_1438","Classified as optical pair P308, along with FSR_1172."
"FSR_1172","Classified as optical pair P308, along with CWNU_1438."
"CWNU_1445","Classified as optical pair P309, along with CWNU_2918."
"CWNU_2918","Classified as optical pair P309, along with CWNU_1445."
"HSC_1864","Classified as optical pair P31, along with NGC_2384."
"NGC_2384","Classified as optical pair P31, along with HSC_1864."
"CWNU_1455","Classified as optical pair P310, along with HSC_2719."
"HSC_2719","Classified as optical pair P310, along with CWNU_1455."
"CWNU_1465","Classified as optical pair P311, along with CWNU_2530."
"CWNU_2530","Classified as optical pair P311, along with CWNU_1465."
"CWNU_1483","Classified as optical pair P312, along with Theia_4419."
"Theia_4419","Classified as optical pair P312, along with CWNU_1483."
"CWNU_1500","Classified as optical pair P313, along with CWNU_2088."
"CWNU_2088","Classified as optical pair P313, along with CWNU_1500."
"CWNU_1535","Classified as optical pair P314, along with CWNU_2622."
"CWNU_2622","Classified as optical pair P314, along with CWNU_1535."
"CWNU_1540","Classified as optical pair P315, along with HSC_1816."
"HSC_1816","Classified as optical pair P315, along with CWNU_1540."
"CWNU_155","Classified as optical pair P316, along with HXHWL_7."
"HXHWL_7","Classified as optical pair P316, along with CWNU_155."
"CWNU_1564","Classified as optical pair P317, along with PHOC_14."
"PHOC_14","Classified as optical pair P317, along with CWNU_1564."
"CWNU_1573","Classified as optical pair P318, along with CWNU_2690."
"CWNU_2690","Classified as optical pair P318, along with CWNU_1573."
"CWNU_1579","Classified as optical pair P319, along with HSC_2324."
"HSC_2324","Classified as optical pair P319, along with CWNU_1579."
"HSC_1905","Classified as tidal capture (resonant trapping pair) P32, along with Ruprecht_17."
"Ruprecht_17","Classified as tidal capture (resonant trapping pair) P32, along with HSC_1905."
"CWNU_1586","Classified as optical pair P320, along with Trumpler_9."
"Trumpler_9","Classified as optical pair P320, along with CWNU_1586."
"CWNU_1616","Classified as optical pair P321, along with CWNU_1637."
"CWNU_1637","Classified as optical pair P321, along with CWNU_1616."
"CWNU_1619","Classified as optical pair P322, along with Teutsch_84."
"Teutsch_84","Classified as optical pair P322, along with CWNU_1619."
"CWNU_1625","Classified as optical pair P323, along with HSC_868."
"HSC_868","Classified as optical pair P323, along with CWNU_1625."
"CWNU_1627","Classified as optical pair P324, along with Harvard_16."
"Harvard_16","Classified as optical pair P324, along with CWNU_1627."
"CWNU_1677","Classified as optical pair P325, along with HSC_2635."
"HSC_2635","Classified as optical pair P325, along with CWNU_1677."
"CWNU_1706","Classified as optical pair P326, along with FSR_1163."
"FSR_1163","Classified as optical pair P326, along with CWNU_1706."
"CWNU_1730","Classified as optical pair P327, along with Feinstein_1."
"Feinstein_1","Classified as optical pair P327, along with CWNU_1730."
"CWNU_1758","Classified as optical pair P328, along with UBC_558."
"UBC_558","Classified as optical pair P328, along with CWNU_1758."
"CWNU_1759","Classified as optical pair P329, along with Loden_309."
"Loden_309","Classified as optical pair P329, along with CWNU_1759."
"HSC_2073","Classified as optical pair P33, along with OC_0453."
"OC_0453","Classified as optical pair P33, along with HSC_2073."
"CWNU_1789","Classified as optical pair P330, along with HSC_1866."
"HSC_1866","Classified as optical pair P330, along with CWNU_1789."
"CWNU_1818","Classified as optical pair P331, along with Theia_3457."
"Theia_3457","Classified as optical pair P331, along with CWNU_1818."
"CWNU_457","Classified as optical pair P332, along with CWNU_1819."
"CWNU_1819","Classified as optical pair P332, along with CWNU_457."
"CWNU_1845","Classified as optical pair P333, along with HSC_1688."
"HSC_1688","Classified as optical pair P333, along with CWNU_1845."
"CWNU_1849","Classified as optical pair P334, along with FSR_1703."
"FSR_1703","Classified as optical pair P334, along with CWNU_1849."
"CWNU_1857","Classified as optical pair P335, along with CWNU_2320."
"CWNU_2320","Classified as optical pair P335, along with CWNU_1857."
"CWNU_1893","Classified as optical pair P336, along with HSC_385."
"HSC_385","Classified as optical pair P336, along with CWNU_1893."
"CWNU_1998","Classified as optical pair P337, along with HSC_2961."
"HSC_2961","Classified as optical pair P337, along with CWNU_1998."
"CWNU_201","Classified as optical pair P338, along with vdBergh_80."
"vdBergh_80","Classified as optical pair P338, along with CWNU_201."
"CWNU_2016","Classified as optical pair P339, along with HXHWL_21."
"HXHWL_21","Classified as optical pair P339, along with CWNU_2016."
"HSC_2097","Classified as tidal capture (resonant trapping pair) P34, along with UBC_1619."
"UBC_1619","Classified as tidal capture (resonant trapping pair) P34, along with HSC_2097."
"CWNU_2072","Classified as optical pair P340, along with UBC_1474."
"UBC_1474","Classified as optical pair P340, along with CWNU_2072."
"CWNU_2116","Classified as optical pair P341, along with Ruprecht_19."
"Ruprecht_19","Classified as optical pair P341, along with CWNU_2116."
"CWNU_2136","Classified as optical pair P342, along with HSC_1442."
"HSC_1442","Classified as optical pair P342, along with CWNU_2136."
"CWNU_2180","Classified as optical pair P343, along with HSC_1387."
"HSC_1387","Classified as optical pair P343, along with CWNU_2180."
"CWNU_2238","Classified as optical pair P344, along with UBC_1231."
"UBC_1231","Classified as optical pair P344, along with CWNU_2238."
"CWNU_2265","Classified as optical pair P345, along with CWNU_2383."
"CWNU_2383","Classified as optical pair P345, along with CWNU_2265."
"CWNU_2266","Classified as optical pair P346, along with CWNU_2428."
"CWNU_2428","Classified as optical pair P346, along with CWNU_2266."
"CWNU_2344","Classified as optical pair P347, along with Kronberger_36."
"Kronberger_36","Classified as optical pair P347, along with CWNU_2344."
"CWNU_240","Classified as optical pair P348, along with HSC_1676."
"HSC_1676","Classified as optical pair P348, along with CWNU_240."
"CWNU_2412","Classified as optical pair P349, along with NGC_5269."
"NGC_5269","Classified as optical pair P349, along with CWNU_2412."
"Alessi-Teutsch_3","Classified as optical pair P35, along with HSC_2154."
"HSC_2154","Classified as optical pair P35, along with Alessi-Teutsch_3."
"CWNU_2419","Classified as optical pair P350, along with IC_2948."
"IC_2948","Classified as optical pair P350, along with CWNU_2419."
"CWNU_2431","Classified as optical pair P351, along with Hogg_17."
"Hogg_17","Classified as optical pair P351, along with CWNU_2431."
"CWNU_2468","Classified as optical pair P352, along with UFMG_38."
"UFMG_38","Classified as optical pair P352, along with CWNU_2468."
"CWNU_2496","Classified as optical pair P353, along with HSC_1770."
"HSC_1770","Classified as optical pair P353, along with CWNU_2496."
"CWNU_2528","Classified as optical pair P354, along with UBC_483."
"UBC_483","Classified as optical pair P354, along with CWNU_2528."
"CWNU_2546","Classified as optical pair P355, along with UBC_1433."
"UBC_1433","Classified as optical pair P355, along with CWNU_2546."
"CWNU_2569","Classified as optical pair P356, along with HSC_14."
"HSC_14","Classified as optical pair P356, along with CWNU_2569."
"CWNU_2581","Classified as optical pair P357, along with HSC_373."
"HSC_373","Classified as optical pair P357, along with CWNU_2581."
"CWNU_2584","Classified as optical pair P358, along with HSC_289."
"HSC_289","Classified as optical pair P358, along with CWNU_2584."
"CWNU_2587","Classified as optical pair P359, along with NGC_2533."
"NGC_2533","Classified as optical pair P359, along with CWNU_2587."
"HSC_2204","Classified as tidal capture (resonant trapping pair) P36, along with OC_0508."
"OC_0508","Classified as tidal capture (resonant trapping pair) P36, along with HSC_2204."
"CWNU_26","Classified as optical pair P360, along with Theia_2249."
"Theia_2249","Classified as optical pair P360, along with CWNU_26."
"CWNU_2676","Classified as optical pair P361, along with HSC_2952."
"HSC_2952","Classified as optical pair P361, along with CWNU_2676."
"CWNU_2712","Classified as optical pair P362, along with UBC_277."
"UBC_277","Classified as optical pair P362, along with CWNU_2712."
"CWNU_2719","Classified as optical pair P363, along with CWNU_2848."
"CWNU_2848","Classified as optical pair P363, along with CWNU_2719."
"CWNU_2888","Classified as optical pair P364, along with UBC_292."
"UBC_292","Classified as optical pair P364, along with CWNU_2888."
"CWNU_2890","Classified as optical pair P365, along with UFMG_82."
"UFMG_82","Classified as optical pair P365, along with CWNU_2890."
"CWNU_2907","Classified as optical pair P366, along with UBC_482."
"UBC_482","Classified as optical pair P366, along with CWNU_2907."
"CWNU_2926","Classified as optical pair P367, along with King_1."
"King_1","Classified as optical pair P367, along with CWNU_2926."
"CWNU_32","Classified as optical pair P368, along with HSC_2904."
"HSC_2904","Classified as optical pair P368, along with CWNU_32."
"CWNU_346","Classified as optical pair P369, along with HSC_1086."
"HSC_1086","Classified as optical pair P369, along with CWNU_346."
"HSC_2226","Classified as optical pair P37, along with HSC_2237."
"HSC_2237","Classified as optical pair P37, along with HSC_2226."
"CWNU_348","Classified as optical pair P370, along with Theia_5356."
"Theia_5356","Classified as optical pair P370, along with CWNU_348."
"CWNU_37","Classified as optical pair P371, along with UBC_1020."
"UBC_1020","Classified as optical pair P371, along with CWNU_37."
"CWNU_382","Classified as optical pair P372, along with UPK_578."
"UPK_578","Classified as optical pair P372, along with CWNU_382."
"CWNU_384","Classified as optical pair P373, along with Theia_651."
"Theia_651","Classified as optical pair P373, along with CWNU_384."
"CWNU_435","Classified as optical pair P374, along with OC_0446."
"OC_0446","Classified as optical pair P374, along with CWNU_435."
"CWNU_460","Classified as optical pair P375, along with HSC_658."
"HSC_658","Classified as optical pair P375, along with CWNU_460."
"CWNU_463","Classified as optical pair P376, along with Gulliver_19."
"Gulliver_19","Classified as optical pair P376, along with CWNU_463."
"CWNU_522","Classified as tidal capture (resonant trapping pair) P377, along with OC_0322."
"OC_0322","Classified as tidal capture (resonant trapping pair) P377, along with CWNU_522."
"CWNU_61","Classified as optical pair P378, along with Theia_704."
"Theia_704","Classified as optical pair P378, along with CWNU_61."
"CWNU_95","Classified as optical pair P379, along with NGC_5749."
"NGC_5749","Classified as optical pair P379, along with CWNU_95."
"HSC_2289","Classified as tidal capture (resonant trapping pair) P38, along with Theia_2436."
"Theia_2436","Classified as tidal capture (resonant trapping pair) P38, along with HSC_2289."
"UPK_118","Classified as optical pair (not dynamically associated) P380, along with CWNU_96."
"CWNU_96","Classified as optical pair (not dynamically associated) P380, along with UPK_118."
"FSR_0985","Classified as optical pair P381, along with Czernik_25."
"Czernik_25","Classified as optical pair P381, along with FSR_0985."
"HSC_2760","Classified as optical pair P382, along with DBSB_101."
"DBSB_101","Classified as optical pair P382, along with HSC_2760."
"Theia_2460","Classified as optical pair P383, along with DBSB_104."
"DBSB_104","Classified as optical pair P383, along with Theia_2460."
"Dolidze_13","Classified as optical pair P384, along with HSC_975."
"HSC_975","Classified as optical pair P384, along with Dolidze_13."
"FSR_0270","Classified as optical pair P385, along with Theia_1465."
"Theia_1465","Classified as optical pair P385, along with FSR_0270."
"FSR_0448","Classified as optical pair P386, along with FSR_0451."
"FSR_0451","Classified as optical pair P386, along with FSR_0448."
"HSC_1392","Classified as optical pair P387, along with FSR_0814."
"FSR_0814","Classified as optical pair P387, along with HSC_1392."
"FSR_1149","Classified as optical pair P388, along with OC_0369."
"OC_0369","Classified as optical pair P388, along with FSR_1149."
"HSC_1838","Classified as optical pair P389, along with FSR_1252."
"FSR_1252","Classified as optical pair P389, along with HSC_1838."
"HSC_2332","Classified as tidal capture (resonant trapping pair) P39, along with Westerlund_2."
"Westerlund_2","Classified as tidal capture (resonant trapping pair) P39, along with HSC_2332."
"Gulliver_13","Classified as optical pair P390, along with OC_0381."
"OC_0381","Classified as optical pair P390, along with Gulliver_13."
"Gulliver_15","Classified as optical pair P391, along with OC_0025."
"OC_0025","Classified as optical pair P391, along with Gulliver_15."
"Gulliver_27","Classified as optical pair P392, along with OC_0521."
"OC_0521","Classified as optical pair P392, along with Gulliver_27."
"Gulliver_32","Classified as optical pair P393, along with PHOC_24."
"PHOC_24","Classified as optical pair P393, along with Gulliver_32."
"Gulliver_33","Classified as optical pair P394, along with Theia_4432."
"Theia_4432","Classified as optical pair P394, along with Gulliver_33."
"Gulliver_44","Classified as optical pair P395, along with UBC_1618."
"UBC_1618","Classified as optical pair P395, along with Gulliver_44."
"Gulliver_46","Classified as optical pair P396, along with HSC_2506."
"HSC_2506","Classified as optical pair P396, along with Gulliver_46."
"Gulliver_5","Classified as optical pair P397, along with UBC_1448."
"UBC_1448","Classified as optical pair P397, along with Gulliver_5."
"HSC_1921","Classified as optical pair P398, along with Haffner_13."
"Haffner_13","Classified as optical pair P398, along with HSC_1921."
"Hogg_21","Classified as optical pair P399, along with UBC_1551."
"UBC_1551","Classified as optical pair P399, along with Hogg_21."
"CWNU_1229","Classified as tidal capture (resonant trapping pair) P4, along with HSC_1031."
"HSC_1031","Classified as tidal capture (resonant trapping pair) P4, along with CWNU_1229."
"HSC_238","Classified as tidal capture (resonant trapping pair) P40, along with Theia_23."
"Theia_23","Classified as tidal capture (resonant trapping pair) P40, along with HSC_238."
"HSC_8","Classified as optical pair P400, along with HSC_10."
"HSC_10","Classified as optical pair P400, along with HSC_8."
"HSC_115","Classified as optical pair P401, along with HSC_100."
"HSC_100","Classified as optical pair P401, along with HSC_115."
"HSC_1000","Classified as optical pair P402, along with HSC_1006."
"HSC_1006","Classified as optical pair P402, along with HSC_1000."
"HSC_1004","Classified as optical pair P403, along with HSC_1005."
"HSC_1005","Classified as optical pair P403, along with HSC_1004."
"HSC_1022","Classified as optical pair P404, along with Theia_200."
"Theia_200","Classified as optical pair P404, along with HSC_1022."
"HSC_1027","Classified as optical pair P405, along with Theia_4940."
"Theia_4940","Classified as optical pair P405, along with HSC_1027."
"HSC_1030","Classified as optical pair P406, along with Theia_752."
"Theia_752","Classified as optical pair P406, along with HSC_1030."
"HSC_1039","Classified as optical pair P407, along with HSC_1049."
"HSC_1049","Classified as optical pair P407, along with HSC_1039."
"HSC_976","Classified as optical pair P408, along with HSC_1047."
"HSC_1047","Classified as optical pair P408, along with HSC_976."
"HSC_1062","Classified as optical pair P409, along with Theia_123."
"Theia_123","Classified as optical pair P409, along with HSC_1062."
"HSC_2531","Classified as tidal capture (resonant trapping pair) P41, along with UBC_287."
"UBC_287","Classified as tidal capture (resonant trapping pair) P41, along with HSC_2531."
"HSC_1074","Classified as optical pair P410, along with UPK_265."
"UPK_265","Classified as optical pair P410, along with HSC_1074."
"HSC_759","Classified as optical pair P411, along with HSC_1077."
"HSC_1077","Classified as optical pair P411, along with HSC_759."
"HSC_1078","Classified as optical pair P412, along with HSC_1080."
"HSC_1080","Classified as optical pair P412, along with HSC_1078."
"HSC_1090","Classified as optical pair (not dynamically associated) P413, along with NGC_743."
"NGC_743","Classified as optical pair (not dynamically associated) P413, along with HSC_1090."
"HSC_110","Classified as optical pair P414, along with NGC_6469."
"NGC_6469","Classified as optical pair P414, along with HSC_110."
"HSC_1115","Classified as optical pair P415, along with HSC_1125."
"HSC_1125","Classified as optical pair P415, along with HSC_1115."
"HSC_1165","Classified as tidal capture (resonant trapping pair) P416, along with Melotte_20."
"Melotte_20","Classified as tidal capture (resonant trapping pair) P416, along with HSC_1165."
"HSC_1253","Classified as optical pair P417, along with HSC_1270."
"HSC_1270","Classified as optical pair P417, along with HSC_1253."
"HSC_127","Classified as optical pair P418, along with Theia_1914."
"Theia_1914","Classified as optical pair P418, along with HSC_127."
"HSC_129","Classified as optical pair P419, along with UFMG_75."
"UFMG_75","Classified as optical pair P419, along with HSC_129."
"HSC_2551","Classified as tidal capture (resonant trapping pair) P42, along with OC_0589."
"OC_0589","Classified as tidal capture (resonant trapping pair) P42, along with HSC_2551."
"HSC_1294","Classified as optical pair P420, along with UBC_1274."
"UBC_1274","Classified as optical pair P420, along with HSC_1294."
"HSC_1303","Classified as optical pair P421, along with Kronberger_92."
"Kronberger_92","Classified as optical pair P421, along with HSC_1303."
"HSC_1331","Classified as optical pair P422, along with HSC_1343."
"HSC_1343","Classified as optical pair P422, along with HSC_1331."
"HSC_1333","Classified as optical pair P423, along with Saloranta_10."
"Saloranta_10","Classified as optical pair P423, along with HSC_1333."
"HSC_1366","Classified as optical pair P424, along with Koposov_10."
"Koposov_10","Classified as optical pair P424, along with HSC_1366."
"HSC_1368","Classified as optical pair P425, along with Theia_93."
"Theia_93","Classified as optical pair P425, along with HSC_1368."
"HSC_1369","Classified as optical pair P426, along with HSC_1390."
"HSC_1390","Classified as optical pair P426, along with HSC_1369."
"HSC_1385","Classified as optical pair P427, along with UPK_369."
"UPK_369","Classified as optical pair P427, along with HSC_1385."
"HSC_1399","Classified as optical pair P428, along with Theia_874."
"Theia_874","Classified as optical pair P428, along with HSC_1399."
"HSC_1437","Classified as optical pair P429, along with HSC_1495."
"HSC_1495","Classified as optical pair P429, along with HSC_1437."
"HSC_26","Classified as optical pair P43, along with UFMG_89."
"UFMG_89","Classified as optical pair P43, along with HSC_26."
"HSC_144","Classified as optical pair P430, along with Teutsch_262."
"Teutsch_262","Classified as optical pair P430, along with HSC_144."
"HSC_1460","Classified as optical pair P431, along with Theia_65."
"Theia_65","Classified as optical pair P431, along with HSC_1460."
"HSC_1527","Classified as tidal capture (resonant trapping pair) P432, along with UPK_385."
"UPK_385","Classified as tidal capture (resonant trapping pair) P432, along with HSC_1527."
"HSC_1535","Classified as optical pair P433, along with UPK_394."
"UPK_394","Classified as optical pair P433, along with HSC_1535."
"HSC_1555","Classified as optical pair P434, along with NGC_2632."
"NGC_2632","Classified as optical pair P434, along with HSC_1555."
"HSC_157","Classified as optical pair P435, along with OCSN_3."
"OCSN_3","Classified as optical pair P435, along with HSC_157."
"HSC_1585","Classified as optical pair P436, along with UBC_1320."
"UBC_1320","Classified as optical pair P436, along with HSC_1585."
"HSC_160","Classified as optical pair P437, along with HSC_159."
"HSC_159","Classified as optical pair P437, along with HSC_160."
"HSC_1619","Classified as optical pair P438, along with HSC_1631."
"HSC_1631","Classified as optical pair P438, along with HSC_1619."
"NGC_2232","Classified as optical pair P439, along with HSC_1656."
"HSC_1656","Classified as optical pair P439, along with NGC_2232."
"HSC_27","Classified as tidal capture (resonant trapping pair) P44, along with Theia_2619."
"Theia_2619","Classified as tidal capture (resonant trapping pair) P44, along with HSC_27."
"OCSN_69","Classified as optical pair P440, along with HSC_1658."
"HSC_1658","Classified as optical pair P440, along with OCSN_69."
"HSC_1765","Classified as optical pair P441, along with HSC_1746."
"HSC_1746","Classified as optical pair P441, along with HSC_1765."
"HSC_1754","Classified as optical pair P442, along with HSC_1749."
"HSC_1749","Classified as optical pair P442, along with HSC_1754."
"HSC_180","Classified as tidal capture (resonant trapping pair) P443, along with Theia_222."
"Theia_222","Classified as tidal capture (resonant trapping pair) P443, along with HSC_180."
"HSC_1807","Classified as optical pair P444, along with HSC_1815."
"HSC_1815","Classified as optical pair P444, along with HSC_1807."
"HSC_1827","Classified as optical pair P445, along with Theia_35."
"Theia_35","Classified as optical pair P445, along with HSC_1827."
"HSC_1850","Classified as optical pair P446, along with HSC_1856."
"HSC_1856","Classified as optical pair P446, along with HSC_1850."
"HSC_1859","Classified as optical pair P447, along with UBC_457."
"UBC_457","Classified as optical pair P447, along with HSC_1859."
"HSC_188","Classified as optical pair P448, along with HSC_229."
"HSC_229","Classified as optical pair P448, along with HSC_188."
"HSC_1919","Classified as optical pair P449, along with HSC_1924."
"HSC_1924","Classified as optical pair P449, along with HSC_1919."
"HSC_2769","Classified as tidal capture (resonant trapping pair) P45, along with HSC_2787."
"HSC_2787","Classified as tidal capture (resonant trapping pair) P45, along with HSC_2769."
"HSC_194","Classified as optical pair P450, along with UBC_97."
"UBC_97","Classified as optical pair P450, along with HSC_194."
"HSC_195","Classified as optical pair P451, along with Ruprecht_171."
"Ruprecht_171","Classified as optical pair P451, along with HSC_195."
"HSC_1991","Classified as optical pair P452, along with HSC_2033."
"HSC_2033","Classified as optical pair P452, along with HSC_1991."
"HSC_2015","Classified as optical pair P453, along with UPK_492."
"UPK_492","Classified as optical pair P453, along with HSC_2015."
"HSC_2021","Classified as optical pair P454, along with Theia_3932."
"Theia_3932","Classified as optical pair P454, along with HSC_2021."
"HSC_2028","Classified as optical pair P455, along with HSC_2037."
"HSC_2037","Classified as optical pair P455, along with HSC_2028."
"HSC_2030","Classified as optical pair P456, along with HSC_2039."
"HSC_2039","Classified as optical pair P456, along with HSC_2030."
"HSC_2032","Classified as optical pair P457, along with Theia_177."
"Theia_177","Classified as optical pair P457, along with HSC_2032."
"HSC_2076","Classified as optical pair P458, along with Theia_3975."
"Theia_3975","Classified as optical pair P458, along with HSC_2076."
"HSC_2125","Classified as optical pair P459, along with UPK_524."
"UPK_524","Classified as optical pair P459, along with HSC_2125."
"HSC_2858","Classified as tidal capture (resonant trapping pair) P46, along with Theia_1746."
"Theia_1746","Classified as tidal capture (resonant trapping pair) P46, along with HSC_2858."
"HSC_2132","Classified as optical pair P460, along with HSC_2129."
"HSC_2129","Classified as optical pair P460, along with HSC_2132."
"HSC_2167","Classified as optical pair P461, along with UBC_485."
"UBC_485","Classified as optical pair P461, along with HSC_2167."
"HSC_2185","Classified as optical pair P462, along with OC_0501."
"OC_0501","Classified as optical pair P462, along with HSC_2185."
"HSC_2339","Classified as optical pair P463, along with Theia_3227."
"Theia_3227","Classified as optical pair P463, along with HSC_2339."
"HSC_2340","Classified as optical pair P464, along with Loden_112."
"Loden_112","Classified as optical pair P464, along with HSC_2340."
"HSC_2353","Classified as optical pair P465, along with Theia_1982."
"Theia_1982","Classified as optical pair P465, along with HSC_2353."
"HSC_2376","Classified as optical pair P466, along with HSC_2384."
"HSC_2384","Classified as optical pair P466, along with HSC_2376."
"HSC_2394","Classified as optical pair P467, along with HSC_2468."
"HSC_2468","Classified as optical pair P467, along with HSC_2394."
"HSC_2403","Classified as tidal capture (resonant trapping pair) P468, along with Theia_743."
"Theia_743","Classified as tidal capture (resonant trapping pair) P468, along with HSC_2403."
"HSC_2412","Classified as optical pair P469, along with HSC_2433."
"HSC_2433","Classified as optical pair P469, along with HSC_2412."
"HSC_2893","Classified as tidal capture (resonant trapping pair) P47, along with UFMG_24."
"UFMG_24","Classified as tidal capture (resonant trapping pair) P47, along with HSC_2893."
"UBC_270","Classified as optical pair P470, along with HSC_2427."
"HSC_2427","Classified as optical pair P470, along with UBC_270."
"HSC_2449","Classified as optical pair P471, along with UPK_567."
"UPK_567","Classified as optical pair P471, along with HSC_2449."
"HSC_2452","Classified as optical pair P472, along with Theia_439."
"Theia_439","Classified as optical pair P472, along with HSC_2452."
"HSC_2455","Classified as optical pair P473, along with HSC_2483."
"HSC_2483","Classified as optical pair P473, along with HSC_2455."
"HSC_2515","Classified as tidal capture (resonant trapping pair) P474, along with HSC_2523."
"HSC_2523","Classified as tidal capture (resonant trapping pair) P474, along with HSC_2515."
"HSC_255","Classified as optical pair P475, along with Theia_625."
"Theia_625","Classified as optical pair P475, along with HSC_255."
"HSC_2565","Classified as optical pair P476, along with HSC_2567."
"HSC_2567","Classified as optical pair P476, along with HSC_2565."
"HSC_2621","Classified as tidal capture (resonant trapping pair) P477, along with Platais_12."
"Platais_12","Classified as tidal capture (resonant trapping pair) P477, along with HSC_2621."
"HSC_2627","Classified as optical pair P478, along with UFMG_54."
"UFMG_54","Classified as optical pair P478, along with HSC_2627."
"HSC_2631","Classified as optical pair P479, along with Theia_1366."
"Theia_1366","Classified as optical pair P479, along with HSC_2631."
"HSC_330","Classified as tidal capture (resonant trapping pair) P48, along with Theia_202."
"Theia_202","Classified as tidal capture (resonant trapping pair) P48, along with HSC_330."
"HSC_2636","Classified as tidal capture (resonant trapping pair) P480, along with HSC_2690."
"HSC_2690","Classified as tidal capture (resonant trapping pair) P480, along with HSC_2636."
"HSC_2641","Classified as optical pair P481, along with HSC_2662."
"HSC_2662","Classified as optical pair P481, along with HSC_2641."
"HSC_2649","Classified as optical pair P482, along with Trumpler_22."
"Trumpler_22","Classified as optical pair P482, along with HSC_2649."
"HSC_271","Classified as optical pair P483, along with UBC_107."
"UBC_107","Classified as optical pair P483, along with HSC_271."
"HSC_2710","Classified as optical pair P484, along with UPK_614."
"UPK_614","Classified as optical pair P484, along with HSC_2710."
"HSC_2712","Classified as tidal capture (resonant trapping pair) P485, along with UPK_612."
"UPK_612","Classified as tidal capture (resonant trapping pair) P485, along with HSC_2712."
"HSC_2715","Classified as optical pair P486, along with UFMG_44."
"UFMG_44","Classified as optical pair P486, along with HSC_2715."
"HSC_2782","Classified as optical pair P487, along with HSC_2792."
"HSC_2792","Classified as optical pair P487, along with HSC_2782."
"HSC_2794","Classified as optical pair P488, along with HSC_2798."
"HSC_2798","Classified as optical pair P488, along with HSC_2794."
"HSC_2796","Classified as tidal capture (resonant trapping pair) P489, along with HSC_2808."
"HSC_2808","Classified as tidal capture (resonant trapping pair) P489, along with HSC_2796."
"HSC_388","Classified as tidal capture (resonant trapping pair) P49, along with OCSN_10."
"OCSN_10","Classified as tidal capture (resonant trapping pair) P49, along with HSC_388."
"HSC_2818","Classified as optical pair P490, along with UBC_319."
"UBC_319","Classified as optical pair P490, along with HSC_2818."
"HSC_2862","Classified as optical pair P491, along with HSC_2868."
"HSC_2868","Classified as optical pair P491, along with HSC_2862."
"HSC_2871","Classified as optical pair P492, along with NGC_6475."
"NGC_6475","Classified as optical pair P492, along with HSC_2871."
"HSC_2926","Classified as optical pair P493, along with HSC_2934."
"HSC_2934","Classified as optical pair P493, along with HSC_2926."
"HSC_2928","Classified as optical pair P494, along with NGC_6400."
"NGC_6400","Classified as optical pair P494, along with HSC_2928."
"HSC_295","Classified as optical pair P495, along with NGC_6633."
"NGC_6633","Classified as optical pair P495, along with HSC_295."
"HSC_2964","Classified as optical pair P496, along with NGC_6416."
"NGC_6416","Classified as optical pair P496, along with HSC_2964."
"HSC_2972","Classified as optical pair P497, along with PHOC_10."
"PHOC_10","Classified as optical pair P497, along with HSC_2972."
"HSC_2978","Classified as optical pair P498, along with UBC_1566."
"UBC_1566","Classified as optical pair P498, along with HSC_2978."
"HSC_2980","Classified as optical pair P499, along with UFMG_70."
"UFMG_70","Classified as optical pair P499, along with HSC_2980."
"CWNU_133","Classified as tidal capture (resonant trapping pair) P5, along with Czernik_15."
"Czernik_15","Classified as tidal capture (resonant trapping pair) P5, along with CWNU_133."
"HSC_402","Classified as optical pair P50, along with UBC_121."
"UBC_121","Classified as optical pair P50, along with HSC_402."
