"ID","n_ID","GLON","e_GLON","GLAT","e_GLAT","rmax","plx","e_plx","pmRA","e_pmRA","pmDE","e_pmDE","nTot","Age","e_Age","Z","Class","K13","CG18","B19","G","_RA.icrs","_DE.icrs"
"FoF_493,NGC_6871","nan",72.653,0.078,2.067,0.075,0.235,0.522,0.033,-3.152,0.235,-6.444,0.307,182,0.007,0.0004,0.25,1,2590.0,926.0,2418.0,1,301.4878,35.7906
"FoF_496,Gulliver_17","nan",73.236,0.116,1.263,0.066,0.433,0.51,0.05,-1.661,0.731,-4.055,1.046,225,0.029,0.0017,0.25,1,2607.0,466.0,"nan",1,302.7105,35.845
"FoF_500,Dolidze_5","nan",77.148,0.08,1.676,0.049,0.255,0.454,0.039,-2.018,0.338,-5.346,0.251,142,2.88,0.1728,-0.75,1,2639.0,300.0,2545.0,0,305.0225,39.325
"FoF_509,FSR_0306","nan",94.244,0.045,0.481,0.048,0.15,0.335,0.05,-2.099,0.311,-2.558,0.363,120,0.871,0.0523,0.5,1,2787.0,341.0,2970.0,0,322.1332,51.6782
"FoF_510,Teutsch_144","nan",92.726,0.076,0.413,0.075,0.287,0.351,0.03,-1.891,0.302,-3.063,0.346,102,1.91,0.1146,-0.5,1,2773.0,1155.0,2935.0,0,320.4745,50.5712
"FoF_526,NGC_7654","nan",112.808,0.122,0.43,0.089,0.53,0.595,0.058,-1.931,0.258,-1.134,0.244,1061,0.38,0.0228,-0.75,1,2954.0,963.0,3450.0,1,351.1815,61.5855
"FoF_550,FSR_0519","nan",123.069,0.081,1.747,0.074,0.231,0.35,0.026,-2.437,0.29,-0.276,0.213,112,0.006,0.0004,0.5,1,67.0,1271.0,3734.0,1,13.1791,64.6184
"FoF_551,NGC_559","nan",127.196,0.075,0.739,0.051,0.285,0.326,0.056,-4.239,0.173,0.25,0.176,475,1.15,0.069,0.0,1,99.0,837.0,3832.0,0,22.3822,63.295
"FoF_577,Berkeley_67","nan",154.855,0.068,2.483,0.054,0.229,0.412,0.056,2.334,0.211,-1.393,0.146,144,0.813,0.0488,0.25,1,290.0,177.0,4473.0,0,69.4776,50.7534
"FoF_583,Berkeley_32","nan",207.957,0.064,4.41,0.058,0.27,0.289,0.05,-0.354,0.307,-1.45,0.507,428,4.17,0.2502,0.25,1,758.0,148.0,5635.0,0,104.5323,6.4314
"FoF_584,King_23","nan",217.29,0.049,6.323,0.05,0.184,0.277,0.044,-0.543,0.315,-0.687,0.448,135,0.692,0.0415,0.5,1,889.0,601.0,5964.0,0,110.4722,-0.974
"FoF_585,Melotte_71","nan",228.952,0.082,4.497,0.078,0.32,0.443,0.059,-2.445,0.187,4.201,0.197,656,1.15,0.069,0.0,1,974.0,652.0,6279.0,0,114.3758,-12.0699
"FoF_586,Melotte_72","nan",227.869,0.047,5.374,0.047,0.171,0.381,0.045,-4.158,0.135,3.679,0.118,164,1.15,0.069,0.0,1,978.0,653.0,6261.0,0,114.6256,-10.7012
"FoF_587,NGC_2437","nan",231.881,0.159,4.042,0.138,0.528,0.615,0.057,-3.827,0.209,0.364,0.2,1450,0.186,0.0112,0.25,1,995.0,756.0,6340.0,0,115.4334,-14.8414
"FoF_588,NGC_2509","nan",237.843,0.057,5.844,0.054,0.203,0.369,0.032,-2.712,0.16,0.771,0.138,251,2.29,0.1374,-0.5,1,1085.0,768.0,6507.0,0,120.1981,-19.0563
"FoF_589","n",237.71,0.067,5.499,0.04,0.212,0.304,0.033,-1.398,0.172,0.536,0.174,87,0.759,0.0455,-0.75,1,"nan","nan","nan",0,119.8134,-19.1223
"FoF_590,Haffner_22","nan",246.768,0.096,3.352,0.083,0.323,0.325,0.044,-1.765,0.362,2.779,0.294,410,2.19,0.1314,0.5,1,1123.0,529.0,6744.0,0,123.0846,-27.908
"FoF_591,NGC_2587","nan",249.464,0.082,4.492,0.033,0.244,0.297,0.021,-4.217,0.234,3.605,0.2,77,2.0,0.12,-2.0,1,1152.0,779.0,6826.0,0,125.8763,-29.5015
"FoF_592,Ruprecht_68","nan",257.272,0.057,4.265,0.05,0.197,0.309,0.049,-2.612,0.136,5.59,0.191,247,2.51,0.1506,-0.25,1,1214.0,1080.0,6948.0,0,131.1575,-35.9014
"FoF_593,NGC_2658","nan",254.561,0.091,6.057,0.07,0.313,0.247,0.042,-2.587,0.365,2.326,0.303,298,0.525,0.0315,0.25,1,1209.0,785.0,6922.0,0,130.8545,-32.6706
"FoF_594,NGC_3960","nan",294.371,0.066,6.181,0.058,0.233,0.406,0.038,-6.51,0.199,1.84,0.184,378,0.851,0.0511,0.25,1,1570.0,815.0,8128.0,0,177.6433,-55.6758
"FoF_595,NGC_4337","nan",299.313,0.056,4.547,0.045,0.202,0.362,0.041,-8.834,0.202,1.477,0.182,289,2.4,0.144,-0.25,1,1606.0,819.0,8316.0,0,186.0148,-58.1322
"FoF_597","n",40.375,0.042,4.63,0.046,0.175,0.434,0.028,-0.075,0.187,-1.46,0.202,83,1.78,0.1068,-0.5,1,"nan","nan","nan",0,282.1079,8.7267
"FoF_599,Berkeley_89","nan",83.144,0.059,4.841,0.038,0.184,0.273,0.044,-1.989,0.255,-2.289,0.255,186,2.04,0.1224,0.25,1,2650.0,198.0,"nan",0,306.1146,46.0483
"FoF_607,Skiff_J0058p68.4","nan",123.602,0.138,5.591,0.092,0.502,0.309,0.049,-2.029,0.341,0.35,0.253,535,1.35,0.081,0.25,1,76.0,1120.0,3748.0,0,14.6756,68.4533
"FoF_609,King_11","nan",117.154,0.082,6.484,0.054,0.338,0.299,0.068,-3.34,0.325,-0.602,0.206,240,2.09,0.1254,-0.5,1,2983.0,589.0,3551.0,0,356.9211,68.6376
"FoF_612,Tombaugh_5","nan",143.95,0.147,3.593,0.095,0.493,0.562,0.047,0.533,0.19,-2.383,0.187,481,0.174,0.0104,0.25,1,229.0,1187.0,4232.0,0,56.9865,59.0613
"FoF_615,IC_361","nan",147.49,0.091,5.665,0.06,0.377,0.27,0.049,1.666,0.324,-1.116,0.235,390,1.41,0.0846,0.25,1,266.0,568.0,4271.0,0,64.711,58.2702
"FoF_620,NGC_2304","nan",197.203,0.051,8.896,0.049,0.172,0.239,0.023,-0.025,0.246,-1.459,0.426,84,0.576,0.0346,0.25,1,742.0,728.0,5393.0,0,103.7936,17.9915
"FoF_622,NGC_2627","nan",251.58,0.108,6.644,0.085,0.375,0.516,0.037,-2.403,0.223,2.861,0.245,389,1.32,0.0792,0.5,1,1182.0,781.0,6879.0,0,129.3039,-29.9563
"FoF_623,NGC_2818","nan",262.002,0.072,8.619,0.066,0.264,0.285,0.04,-4.429,0.235,4.485,0.269,293,1.41,0.0846,-0.5,1,1280.0,792.0,7087.0,0,139.0546,-36.6173
"FoF_628,NGC_6819","nan",73.983,0.073,8.48,0.067,0.278,0.357,0.052,-2.908,0.198,-3.865,0.202,1414,3.89,0.2334,0.25,1,2509.0,919.0,2448.0,0,295.3292,40.1908
"FoF_629,NGC_7142","nan",105.352,0.092,9.496,0.066,0.478,0.383,0.051,-2.764,0.28,-1.289,0.233,404,3.47,0.2082,0.25,1,2822.0,946.0,3227.0,0,326.2793,65.7866
"FoF_630,Berkeley_10","nan",138.618,0.066,8.88,0.047,0.23,0.368,0.047,-1.426,0.194,1.036,0.205,159,0.692,0.0415,0.5,1,222.0,122.0,4155.0,0,54.8899,66.4857
"FoF_631,NGC_2266","nan",187.79,0.058,10.3,0.046,0.176,0.29,0.051,-0.423,0.247,-1.269,0.194,240,0.955,0.0573,0.0,1,693.0,721.0,5114.0,0,100.8355,26.9723
"FoF_632,NGC_2355","nan",203.368,0.094,11.815,0.067,0.373,0.494,0.054,-3.812,0.19,-1.084,0.218,293,1.74,0.1044,-0.75,1,864.0,739.0,5514.0,0,109.2481,13.7745
"FoF_633,Berkeley_39","nan",223.52,0.054,10.086,0.049,0.213,0.268,0.045,-1.679,0.216,-1.643,0.213,234,12.3,0.738,-1.75,1,1016.0,154.0,6139.0,0,116.6953,-4.6547
"FoF_634,NGC_2506","nan",230.572,0.087,9.939,0.08,0.388,0.317,0.072,-2.56,0.195,3.896,0.166,1257,2.63,0.1578,0.0,1,1081.0,767.0,6306.0,0,120.012,-10.7748
"FoF_635,FSR_1407","nan",261.968,0.057,12.519,0.065,0.231,0.28,0.037,-4.776,0.159,5.96,0.178,83,11.5,0.69,-1.75,1,1309.0,435.0,7085.0,0,142.4384,-33.8645
"FoF_639,NGC_6791","nan",69.967,0.06,10.903,0.056,0.224,0.266,0.055,-0.452,0.197,-2.275,0.249,666,1.95,0.117,0.25,1,2462.0,914.0,2327.0,0,290.2264,37.7788
"FoF_640,NGC_6939","nan",95.904,0.12,12.279,0.105,0.446,0.508,0.046,-1.845,0.196,-5.408,0.198,735,1.66,0.0996,0.5,1,2669.0,929.0,3012.0,0,307.919,60.6483
"FoF_641,NGC_2192","nan",173.446,0.097,10.651,0.047,0.287,0.25,0.025,0.307,0.347,-1.908,0.265,119,1.45,0.087,-0.25,1,574.0,706.0,4834.0,0,93.8349,39.8262
"FoF_642,NGC_2420","nan",198.106,0.084,19.646,0.087,0.364,0.366,0.065,-1.181,0.261,-2.129,0.206,592,2.51,0.1506,-0.5,1,977.0,749.0,5417.0,0,114.6073,21.5789
"FoF_651,NGC_188","nan",122.834,0.143,22.374,0.123,0.635,0.508,0.054,-2.308,0.207,-0.95,0.2,863,4.37,0.2622,0.25,1,59.0,689.0,3726.0,0,11.7671,85.2449
"FoF_652,Berkeley_8","nan",127.355,0.063,13.202,0.066,0.284,0.277,0.051,2.656,0.166,0.467,0.16,186,1.66,0.0996,-0.25,1,132.0,190.0,3837.0,0,30.2757,75.4721
"FoF_655,Ruprecht_1","nan",223.949,0.126,-9.717,0.085,0.396,0.64,0.043,-0.305,0.171,-0.867,0.227,117,0.576,0.0346,0.5,1,661.0,1013.0,6148.0,0,99.0557,-14.1582
"FoF_658","n",212.509,0.13,-8.331,0.053,0.534,0.67,0.032,-1.495,0.214,1.579,0.238,85,0.55,0.033,0.5,1,"nan","nan","nan",0,95.2444,-3.415
"FoF_662,NGC_2354","nan",238.398,0.147,-6.853,0.089,0.694,0.749,0.031,-2.889,0.202,1.839,0.244,238,1.18,0.0708,0.25,1,853.0,738.0,6528.0,1,108.4958,-25.7439
"FoF_666,Ruprecht_84","nan",285.349,0.095,-8.836,0.033,0.312,0.493,0.031,-6.941,0.233,3.993,0.172,65,0.513,0.0308,0.0,1,1347.0,1089.0,"nan",0,147.3085,-65.2827
"FoF_669,NGC_744","nan",132.411,0.089,-6.145,0.073,0.305,0.729,0.037,-1.872,0.216,-1.763,0.241,145,0.479,0.0287,-0.5,1,128.0,960.0,3945.0,0,29.6564,55.4853
"FoF_671,NGC_2362","nan",238.155,0.116,-5.541,0.064,0.366,0.748,0.056,-2.769,0.24,2.952,0.212,194,0.008,0.0005,0.5,1,875.0,742.0,6519.0,1,109.6659,-24.9306
"FoF_675,IC_2488","nan",277.801,0.126,-4.441,0.116,0.425,0.729,0.038,-7.758,0.236,5.689,0.23,350,0.105,0.0063,0.25,1,1304.0,562.0,7538.0,1,141.8426,-56.9958
"FoF_679,NGC_7296","nan",101.868,0.037,-4.582,0.031,0.146,0.397,0.047,-3.002,0.273,-2.741,0.24,114,0.589,0.0353,-0.25,1,2882.0,955.0,3141.0,0,336.9779,52.3201
"FoF_680,Stock_21","nan",120.136,0.079,-4.82,0.046,0.334,0.502,0.036,-2.154,0.235,-1.778,0.21,93,0.479,0.0287,0.0,1,41.0,1137.0,3646.0,1,7.6059,57.9376
"FoF_681,FSR_0942","nan",195.576,0.062,-3.591,0.033,0.242,0.3,0.047,-0.346,0.231,0.084,0.242,97,1.1,0.066,0.5,1,522.0,387.0,5338.0,0,91.4929,13.6746
"FoF_684,Haffner_23","nan",229.996,0.103,-3.718,0.073,0.316,0.457,0.029,-0.531,0.252,-0.074,0.221,95,0.457,0.0274,0.25,1,836.0,530.0,6295.0,0,107.4032,-16.8686
"FoF_686,Ruprecht_28","nan",245.627,0.059,-4.305,0.045,0.16,0.242,0.019,-2.501,0.337,3.578,0.518,90,0.692,0.0415,0.5,1,983.0,1056.0,6715.0,0,114.8877,-30.905
"FoF_694,NGC_2670","nan",267.481,0.128,-3.622,0.078,0.447,0.653,0.037,-5.392,0.209,3.606,0.215,188,0.063,0.0038,0.5,1,1220.0,789.0,7268.0,1,131.3745,-48.7947
"FoF_699","n",273.721,0.141,-3.375,0.06,0.453,0.262,0.031,-3.982,0.595,3.829,0.553,203,0.676,0.0406,0.5,1,"nan","nan","nan",0,138.1571,-53.3507
"FoF_715,NGC_6400","nan",352.578,0.056,-3.259,0.047,0.176,0.784,0.027,0.491,0.184,-2.548,0.21,110,0.537,0.0322,-0.5,1,2139.0,880.0,10526.0,0,265.066,-36.9605
"FoF_716,Ruprecht_128","nan",354.777,0.038,-2.844,0.043,0.162,0.493,0.034,1.843,0.293,-1.285,0.204,135,1.41,0.0846,-0.5,1,2148.0,1029.0,"nan",0,266.0542,-34.8739
"FoF_717,NGC_6520","nan",2.892,0.03,-2.846,0.035,0.111,0.565,0.053,0.676,0.274,-0.534,0.274,188,0.052,0.0031,0.25,1,2229.0,889.0,219.0,0,270.8584,-27.88
"FoF_719,Gulliver_18","nan",65.534,0.082,-3.967,0.068,0.264,0.62,0.038,-3.188,0.182,-5.663,0.223,141,0.051,0.0031,0.25,1,2612.0,467.0,2210.0,0,302.9065,26.5406
"FoF_720,COIN-Gaia_4","nan",129.847,0.146,-3.435,0.042,0.427,0.45,0.032,-0.946,0.243,-1.051,0.268,89,0.355,0.0213,0.25,1,"nan",1232.0,"nan",1,26.2414,58.7162
"FoF_722,Berkeley_9","nan",146.08,0.067,-2.828,0.048,0.28,0.518,0.047,1.516,0.262,0.02,0.26,111,3.09,0.1854,0.0,1,219.0,199.0,4257.0,0,53.1778,52.6404
"FoF_731,FSR_1144","nan",219.502,0.062,-1.755,0.052,0.208,0.496,0.037,-1.27,0.24,1.059,0.268,89,0.022,0.0013,-1.0,1,752.0,406.0,6035.0,0,104.2955,-6.6468
"FoF_819,IC_2714","nan",292.398,0.121,-1.785,0.112,0.409,0.721,0.042,-7.58,0.257,2.649,0.236,854,0.112,0.0067,0.25,1,1527.0,565.0,8071.0,0,169.365,-62.7188
"FoF_826","n",289.767,0.076,-1.608,0.048,0.201,0.325,0.012,-5.858,0.598,2.238,0.497,108,1.2,0.072,-0.5,1,"nan","nan","nan",0,164.3333,-61.5282
"FoF_861","n",331.279,0.035,-1.822,0.023,0.092,0.267,0.035,-2.662,0.295,-3.93,0.295,93,1.51,0.0906,0.0,1,"nan","nan","nan",0,244.7076,-52.8796
"FoF_862,Ruprecht_117","nan",332.505,0.025,-1.614,0.019,0.065,0.278,0.03,-0.516,0.188,-2.239,0.18,69,0.17,0.0102,0.25,1,1929.0,1024.0,9482.0,0,245.8891,-51.8673
"FoF_863,Collinder_307","nan",334.389,0.036,-2.335,0.035,0.097,0.491,0.027,-0.741,0.193,-3.316,0.199,90,0.576,0.0346,0.25,1,1956.0,236.0,9594.0,0,248.8082,-50.999
"FoF_865,Harvard_16","nan",351.725,0.082,-1.636,0.063,0.245,0.634,0.04,-0.62,0.208,-0.787,0.237,257,0.04,0.0024,0.5,1,2103.0,541.0,10463.0,0,262.7824,-36.8045
"FoF_866","n",349.113,0.036,-2.403,0.028,0.109,0.384,0.029,2.947,0.23,0.487,0.198,64,2.51,0.1506,-0.5,1,"nan","nan","nan",0,261.7629,-39.4043
"FoF_876","n",84.438,0.082,-3.235,0.053,0.245,0.473,0.034,-2.457,0.32,-4.249,0.344,85,0.275,0.0165,0.25,1,"nan","nan","nan",0,316.0519,42.0461
"FoF_888","n",116.107,0.208,-1.263,0.038,0.55,0.347,0.028,-2.613,0.74,-1.487,0.443,112,0.776,0.0466,0.0,1,"nan","nan","nan",0,358.7385,60.8581
"FoF_894,Czernik_2","nan",121.982,0.061,-2.676,0.057,0.168,0.496,0.038,-4.052,0.182,-0.963,0.242,95,1.59,0.0954,-1.0,1,55.0,255.0,3709.0,1,10.951,60.1817
"FoF_905","n",127.464,0.173,-2.742,0.039,0.389,0.253,0.03,-0.81,0.478,-0.488,0.461,90,1.41,0.0846,-0.5,1,"nan","nan","nan",0,21.89,59.8115
"FoF_906,FSR_0537","nan",126.305,0.113,-2.316,0.039,0.361,0.277,0.031,-1.094,0.488,-0.702,0.349,86,0.562,0.0337,0.25,1,91.0,359.0,3816.0,0,19.6902,60.3767
"FoF_909","n",129.826,0.157,-1.733,0.031,0.38,0.254,0.018,-0.697,0.557,-0.421,0.398,88,0.525,0.0315,0.5,1,"nan","nan","nan",0,26.9104,60.3843
"FoF_925","n",201.312,0.377,-1.546,0.055,0.783,0.245,0.024,0.038,0.421,-0.636,0.703,94,2.19,0.1314,-1.0,1,"nan","nan","nan",0,96.1134,9.6072
"FoF_926,FSR_0953","nan",196.668,0.061,-0.572,0.034,0.207,0.322,0.04,-0.146,0.273,-2.844,0.198,92,0.676,0.0406,0.5,1,586.0,390.0,5380.0,0,94.7616,14.1634
"FoF_928,FSR_1085","nan",213.304,0.054,0.301,0.044,0.178,0.61,0.063,-1.02,0.226,0.217,0.247,94,0.035,0.0021,-0.25,1,730.0,402.0,5819.0,0,103.297,-0.1939
"FoF_930","n",214.528,0.048,-0.848,0.042,0.149,0.388,0.044,-0.911,0.163,3.001,0.187,97,2.95,0.177,0.25,1,"nan","nan","nan",0,102.8324,-1.8071
"FoF_931,NGC_2311","nan",217.816,0.117,-0.677,0.055,0.344,0.464,0.031,-1.391,0.271,0.862,0.276,98,0.008,0.0005,0.5,1,756.0,730.0,"nan",0,104.4868,-4.655
"FoF_936,Teutsch_61","nan",235.366,0.053,0.153,0.032,0.168,0.307,0.045,-2.276,0.299,3.076,0.285,82,0.006,0.0004,0.5,1,958.0,1175.0,6426.0,1,113.6634,-19.7806
"FoF_947","n",244.336,0.048,0.195,0.038,0.127,0.34,0.032,-4.259,0.142,3.725,0.175,68,2.51,0.1506,-0.75,1,"nan","nan","nan",0,118.6041,-27.5286
"FoF_960,Ruprecht_50","nan",248.229,0.059,0.124,0.037,0.175,0.388,0.042,-1.913,0.335,2.446,0.316,84,0.576,0.0346,-0.25,1,1098.0,1072.0,6779.0,0,120.873,-30.8813
"FoF_984,Collinder_205","nan",269.178,0.071,-1.857,0.03,0.237,0.5,0.034,-4.916,0.263,3.919,0.262,65,0.008,0.0005,0.5,1,1255.0,226.0,"nan",0,135.0866,-48.9688
"FoF_987,NGC_2910","nan",275.313,0.122,-1.168,0.071,0.589,0.737,0.042,-6.771,0.23,6.123,0.236,241,0.044,0.0026,-0.25,1,1312.0,795.0,7462.0,1,142.6326,-52.9115
"FoF_998,Ruprecht_82","nan",277.726,0.062,-0.479,0.042,0.216,0.433,0.035,-6.402,0.41,4.317,0.24,159,0.589,0.0353,-0.25,1,1341.0,1087.0,7534.0,0,146.4293,-54.0013
"FoF_1013,Collinder_220","nan",284.55,0.048,-0.337,0.037,0.137,0.351,0.028,-7.173,0.396,2.973,0.448,112,0.063,0.0038,0.5,1,1424.0,227.0,7740.0,0,156.4437,-57.9132
"FoF_1062,Ruprecht_93","nan",290.469,0.085,-1.145,0.091,0.346,0.447,0.022,-6.462,0.345,2.843,0.566,223,0.562,0.0337,0.25,1,1492.0,1092.0,"nan",0,166.0716,-61.3966
"FoF_1123,NGC_4052","nan",297.392,0.037,-0.888,0.033,0.125,0.35,0.023,-6.678,0.323,0.152,0.265,74,0.576,0.0346,0.25,1,1578.0,816.0,8248.0,0,180.4861,-63.2262
"FoF_1129,NGC_4609","nan",301.901,0.076,-0.137,0.06,0.272,0.676,0.053,-4.877,0.234,-1.028,0.193,235,0.035,0.0021,-0.25,1,1642.0,825.0,8423.0,0,190.589,-62.9906
"FoF_1168,NGC_5281","nan",309.133,0.054,-0.717,0.046,0.177,0.609,0.031,-4.676,0.205,-2.36,0.228,138,0.051,0.0031,-0.25,1,1729.0,832.0,8704.0,1,206.5872,-62.9258
"FoF_1172,Ruprecht_111","nan",315.68,0.077,0.273,0.064,0.297,0.668,0.03,-7.254,0.23,-6.088,0.239,150,2.63,0.1578,-0.75,1,1796.0,1021.0,8928.0,0,219.0325,-59.9819
"FoF_1180","n",325.18,0.052,-1.67,0.05,0.171,0.359,0.028,-1.747,0.414,-3.149,0.278,120,0.661,0.0397,0.25,1,"nan","nan","nan",0,236.5675,-56.7901
"FoF_1182","n",326.706,0.064,-1.139,0.058,0.193,0.475,0.033,-1.067,0.24,-2.268,0.211,151,0.038,0.0023,0.5,1,"nan","nan","nan",0,238.1119,-55.4234
"FoF_1185,NGC_6134","nan",334.909,0.112,-0.216,0.097,0.382,0.859,0.054,2.182,0.252,-4.453,0.226,626,0.912,0.0547,0.5,1,1941.0,857.0,9614.0,1,246.9534,-49.1702
"FoF_1186,NGC_6204","nan",338.552,0.065,-1.044,0.049,0.265,0.826,0.068,-0.682,0.277,-0.588,0.23,228,0.135,0.0081,-0.25,1,1980.0,863.0,9785.0,1,251.5351,-47.0254
"FoF_1205,Ruprecht_130","nan",359.227,0.027,-0.975,0.03,0.084,0.381,0.035,0.365,0.315,-1.865,0.304,73,0.955,0.0573,0.25,1,2164.0,1030.0,10913.0,0,266.9014,-30.103
"FoF_1218","n",12.847,0.027,-0.613,0.029,0.078,0.359,0.022,-0.074,0.249,-1.196,0.375,60,0.513,0.0308,0.5,1,"nan","nan","nan",0,273.9597,-18.089
"FoF_1235","n",27.797,0.068,-1.492,0.053,0.169,0.469,0.025,0.3,0.361,-2.055,0.41,145,0.398,0.0239,0.25,1,"nan","nan","nan",1,281.8454,-5.2499
"FoF_1275,Roslund_2","nan",60.164,0.166,-0.192,0.056,0.529,0.465,0.028,-1.734,0.243,-5.113,0.255,125,0.008,0.0005,0.5,1,2523.0,1007.0,"nan",0,296.2479,23.9365
"FoF_1312,King_18","nan",107.777,0.034,-1.026,0.026,0.118,0.34,0.03,-2.707,0.212,-2.075,0.203,66,0.692,0.0415,0.5,1,2914.0,596.0,3285.0,0,343.0369,58.2916
"FoF_1321,FSR_0498","nan",120.355,0.087,-0.371,0.034,0.316,0.327,0.024,-3.145,0.389,-0.739,0.239,87,0.007,0.0004,0.5,1,39.0,355.0,3658.0,1,7.2926,62.3893
"FoF_1328","n",123.735,0.21,0.129,0.05,0.574,0.334,0.031,-1.717,0.589,-0.413,0.375,157,0.55,0.033,0.5,1,"nan","nan","nan",0,14.628,62.9897
"FoF_1332","n",129.832,0.163,-1.693,0.077,0.515,0.321,0.018,-0.979,0.389,-0.494,0.322,102,0.191,0.0115,0.5,1,"nan","nan","nan",0,26.9398,60.422
"FoF_1334","n",131.257,0.194,-0.401,0.05,0.437,0.301,0.027,-0.811,0.371,-0.354,0.329,98,0.309,0.0185,0.25,1,"nan","nan","nan",0,30.4243,61.3299
"FoF_1364,NGC_1496","nan",149.828,0.05,0.19,0.03,0.195,0.613,0.029,1.508,0.138,-0.771,0.13,60,0.417,0.025,0.0,1,246.0,669.0,4339.0,0,61.1131,52.6765
"FoF_1365,NGC_1664","nan",161.673,0.126,-0.452,0.089,0.506,0.737,0.05,1.733,0.25,-5.701,0.206,297,0.372,0.0223,0.25,1,310.0,680.0,4587.0,0,72.7653,43.6741
"FoF_1366,Skiff_J0458p43.0","nan",162.968,0.13,0.145,0.04,0.346,0.279,0.039,0.465,0.42,-1.323,0.38,98,0.562,0.0337,0.5,1,319.0,1121.0,4616.0,0,74.5248,43.0442
"FoF_1370","n",185.42,0.135,2.018,0.094,0.348,0.264,0.016,0.297,0.463,-1.62,0.491,75,0.576,0.0346,0.25,1,"nan","nan","nan",0,91.4321,25.272
"FoF_1372","n",181.882,0.127,3.079,0.073,0.394,0.267,0.024,0.29,0.45,-1.529,0.433,95,0.562,0.0337,0.5,1,"nan","nan","nan",0,90.5262,28.8731
"FoF_1375","n",182.827,0.083,3.068,0.082,0.252,0.259,0.03,0.264,0.559,-1.593,0.527,89,0.562,0.0337,0.5,1,"nan","nan","nan",0,91.0416,28.0453
"FoF_1377","n",182.346,0.107,3.102,0.099,0.336,0.246,0.019,0.44,0.486,-1.428,0.533,117,0.977,0.0586,0.25,1,"nan","nan","nan",1,90.8083,28.4808
"FoF_1380,FSR_0951","nan",196.631,0.125,0.34,0.092,0.372,0.546,0.045,0.273,0.264,-0.001,0.266,193,0.977,0.0586,-2.0,1,599.0,389.0,"nan",0,95.5741,14.6258
"FoF_1395,Alessi_60","nan",215.182,0.061,1.945,0.032,0.233,0.338,0.038,-0.778,0.257,-0.495,0.352,102,0.186,0.0112,0.25,1,785.0,60.0,5873.0,0,105.6169,-1.1142
"FoF_1399","n",219.765,0.136,1.561,0.057,0.28,0.272,0.016,-0.831,0.439,0.828,0.399,73,0.661,0.0397,0.0,1,"nan","nan","nan",0,107.3803,-5.3608
"FoF_1400,NGC_2353","nan",224.684,0.123,0.396,0.083,0.54,0.834,0.066,-1.087,0.239,0.746,0.262,231,0.132,0.0079,0.5,1,857.0,737.0,6192.0,0,108.635,-10.26
"FoF_1411,DBSB_7","nan",234.414,0.099,0.857,0.049,0.263,0.362,0.033,-1.748,0.194,2.344,0.21,78,0.006,0.0004,0.5,1,"nan",287.0,"nan",0,113.8252,-18.6065
"FoF_1412,NGC_2428","nan",233.051,0.164,2.693,0.083,0.537,0.715,0.041,-3.293,0.237,2.429,0.17,156,0.447,0.0268,0.25,1,981.0,754.0,6366.0,0,114.8082,-16.5211
"FoF_1425,Haffner_21","nan",244.838,0.055,1.636,0.038,0.176,0.27,0.039,-1.719,0.461,1.907,0.563,141,0.562,0.0337,0.5,1,1086.0,528.0,6702.0,0,120.2832,-27.2049
"FoF_1428","n",245.16,0.205,0.516,0.053,0.355,0.279,0.029,-2.388,0.514,2.551,0.542,86,0.692,0.0415,0.25,1,"nan","nan","nan",0,119.3975,-28.0666
"FoF_1429","n",245.545,0.121,0.244,0.06,0.305,0.254,0.018,-2.263,0.387,2.814,0.494,80,0.501,0.0301,0.5,1,"nan","nan","nan",0,119.3619,-28.5369
"FoF_1437","n",252.06,0.116,0.901,0.136,0.36,0.246,0.019,-2.591,0.427,3.033,0.572,216,0.525,0.0315,0.5,1,"nan","nan","nan",0,124.1146,-33.6689
"FoF_1438,Haffner_26","nan",249.631,0.069,2.329,0.044,0.19,0.292,0.041,-1.748,0.348,2.422,0.382,139,0.661,0.0397,0.0,1,1132.0,531.0,6827.0,0,123.9169,-30.8571
"FoF_1463,NGC_2671","nan",262.163,0.087,0.794,0.076,0.304,0.665,0.052,-1.561,0.212,0.975,0.238,308,0.468,0.0281,0.25,1,1222.0,790.0,7092.0,0,131.5703,-41.8858
"FoF_1526,Trumpler_18","nan",290.947,0.037,-0.121,0.055,0.152,0.63,0.026,-7.146,0.157,0.561,0.167,80,0.034,0.002,-0.25,1,1514.0,1197.0,8032.0,0,167.8026,-60.6392
"FoF_1540","n",291.586,0.034,1.554,0.039,0.139,0.337,0.034,-5.341,0.372,1.801,0.199,115,1.02,0.0612,0.5,1,"nan","nan","nan",0,170.1991,-59.3063
"FoF_1608,NGC_4852","nan",304.036,0.087,3.258,0.07,0.28,0.764,0.046,-8.104,0.232,-1.165,0.193,182,0.135,0.0081,-0.25,1,1657.0,828.0,8498.0,1,195.0379,-59.5951
"FoF_1611,NGC_5925","nan",324.369,0.116,1.732,0.085,0.368,0.684,0.039,-4.326,0.271,-5.152,0.246,325,0.562,0.0337,0.25,1,1849.0,848.0,9158.0,0,231.8582,-54.514
"FoF_1621,NGC_6242","nan",345.451,0.086,2.452,0.064,0.294,0.786,0.069,1.153,0.274,-0.834,0.258,422,0.032,0.0019,-0.25,1,2007.0,867.0,10109.0,0,253.8872,-39.4837
